Village_List,Vilage_List_Description,Cell_List,Cell_List_Description,Sector_List,Sector_List_Description,District_List,District_List_Description,Province_List,Province_List_Description
OL01017347,Nombe,OL02006420,Kiyanza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017349,Nyagisozi,OL02006420,Kiyanza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017351,Nyamurema,OL02006420,Kiyanza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017353,Nyarurama,OL02006420,Kiyanza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017355,Burambi,OL02006425,Mahaza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017357,Gitwa,OL02006425,Mahaza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017359,Kamuhororo,OL02006425,Mahaza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017361,Karera,OL02006425,Mahaza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017363,Kayenzi,OL02006425,Mahaza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017365,Kibeho,OL02006425,Mahaza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017367,Rugogwe,OL02006425,Mahaza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017369,Rusekabuye,OL02006425,Mahaza,OL03001225,NTARABANA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017371,Kabgayi,OL02006430,Buraro,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017373,Kabingo,OL02006430,Buraro,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017375,Kamiyove,OL02006430,Buraro,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017377,Kivomo,OL02006430,Buraro,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017379,Murwa,OL02006430,Buraro,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017381,Nyenyeri,OL02006430,Buraro,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017383,Rukingu,OL02006430,Buraro,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017385,Shyondwe,OL02006430,Buraro,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017387,Bushyana,OL02006435,Bwimo,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017389,Gatiba,OL02006435,Bwimo,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017391,Gatwa,OL02006435,Bwimo,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017393,Kadendegeri,OL02006435,Bwimo,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017395,Kavumo,OL02006435,Bwimo,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017397,Mwana,OL02006435,Bwimo,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017399,Gahwazi,OL02006440,Mberuka,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017401,Gakubo,OL02006440,Mberuka,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017403,Kabera,OL02006440,Mberuka,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017405,Mataba,OL02006440,Mberuka,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017407,Mutungo,OL02006440,Mberuka,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017409,Kibare,OL02006445,Mbuye,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017411,Mujebe,OL02006445,Mbuye,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017413,Musave,OL02006445,Mbuye,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017415,Nyarusebeya,OL02006445,Mbuye,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017417,Ruhanga,OL02006445,Mbuye,OL03001230,RUKOZO,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017419,Gifumba,OL02006450,Gako,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017421,Kabunigu,OL02006450,Gako,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017423,Kabuye,OL02006450,Gako,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017425,Nkanga,OL02006450,Gako,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017427,Ntakara,OL02006450,Gako,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017429,Rwintare,OL02006450,Gako,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017431,Kigarama,OL02006455,Kirenge,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017433,Kinini-rusiga,OL02006455,Kirenge,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017435,Ntaruka,OL02006455,Kirenge,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017437,Rebero,OL02006455,Kirenge,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017439,Bitare,OL02006460,Taba,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017441,Gahondo,OL02006460,Taba,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017443,Karambi,OL02006460,Taba,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017445,Karenge,OL02006460,Taba,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017447,Kingazi,OL02006460,Taba,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017449,Nyakarama,OL02006460,Taba,OL03001235,RUSIGA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017451,Gatimba,OL02006465,Bugaragara,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017453,Gatwa,OL02006465,Bugaragara,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017455,Gisiza,OL02006465,Bugaragara,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017457,Kabaraza,OL02006465,Bugaragara,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017459,Kigarama,OL02006465,Bugaragara,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017461,Kiziranyenzi,OL02006465,Bugaragara,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017463,Nyakaruri,OL02006465,Bugaragara,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017465,Nyarushinya,OL02006465,Bugaragara,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017467,Gaseke,OL02006470,Kijabagwe,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017469,Kabagabaga,OL02006470,Kijabagwe,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017471,Kabakene,OL02006470,Kijabagwe,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017473,Nyamugari,OL02006470,Kijabagwe,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017475,Rimwe,OL02006470,Kijabagwe,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017477,Rugendabari,OL02006470,Kijabagwe,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017479,Cyikera,OL02006475,Muvumu,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017481,Kagunda,OL02006475,Muvumu,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017483,Karama,OL02006475,Muvumu,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017485,Kavoma,OL02006475,Muvumu,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017487,Kirurumo,OL02006475,Muvumu,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017489,Kivili,OL02006475,Muvumu,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017491,Mukumba,OL02006475,Muvumu,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017493,Muvumu,OL02006475,Muvumu,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017495,Nyabubare,OL02006475,Muvumu,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017497,Ruhanga,OL02006475,Muvumu,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017499,Bwimo,OL02006480,Rubona,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017501,Gishyita,OL02006480,Rubona,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017503,Kigali,OL02006480,Rubona,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017505,Ngona,OL02006480,Rubona,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017507,Nyabitare,OL02006480,Rubona,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017509,Nyarunyinya,OL02006480,Rubona,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017511,Nyarusange,OL02006480,Rubona,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017513,Rwahi,OL02006480,Rubona,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017515,Bugarura,OL02006485,Rutonde,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017517,Mwagiro,OL02006485,Rutonde,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017519,Ngendo,OL02006485,Rutonde,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017521,Nyabisindu,OL02006485,Rutonde,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017523,Nyabyondo,OL02006485,Rutonde,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017525,Nyamirembe,OL02006485,Rutonde,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017527,Rutonde,OL02006485,Rutonde,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017529,Rweya,OL02006485,Rutonde,OL03001240,SHYORONGI,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017531,Gaseke,OL02006490,Barari,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017533,Gashoro,OL02006490,Barari,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017535,Karambi,OL02006490,Barari,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017537,Kigarama,OL02006490,Barari,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017539,Rukore,OL02006490,Barari,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017541,Kabuga,OL02006495,Gahabwa,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017543,Kagusa,OL02006495,Gahabwa,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017545,Mafene,OL02006495,Gahabwa,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017547,Munyinya,OL02006495,Gahabwa,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017549,Rushaki,OL02006495,Gahabwa,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017551,Kanaba,OL02006500,Misezero,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017553,Karambi,OL02006500,Misezero,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017555,Kavumu,OL02006500,Misezero,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017557,Marembo,OL02006500,Misezero,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017559,Misezero,OL02006500,Misezero,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017561,Rurambo,OL02006500,Misezero,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017563,Taba,OL02006500,Misezero,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017565,Bukinga,OL02006505,Nyirabirori,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017567,Gatare,OL02006505,Nyirabirori,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017569,Gatsinde,OL02006505,Nyirabirori,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017571,Gihanga,OL02006505,Nyirabirori,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017573,Murambi,OL02006505,Nyirabirori,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017575,Rugando,OL02006505,Nyirabirori,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017577,Rusura,OL02006505,Nyirabirori,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017579,Kamuragi,OL02006510,Taba,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017581,Mwili,OL02006510,Taba,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017583,Nkinda,OL02006510,Taba,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017585,Nyirambuga,OL02006510,Taba,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017587,Nyirataba,OL02006510,Taba,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017589,Ruvumba,OL02006510,Taba,OL03001245,TUMBA,OL04000095,Rulindo,OL05000020,Amajyaruguru
OL01017591,Birambo ,OL02006515,Birambo ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017593,Gitwa ,OL02006515,Birambo ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017595,Kirwa ,OL02006515,Birambo ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017597,Nyarubande ,OL02006515,Birambo ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017599,Buhuga ,OL02006520,Butereri ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017601,Butereri ,OL02006520,Butereri ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017603,Gasakuza ,OL02006520,Butereri ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017605,Kirwa ,OL02006520,Butereri ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017607,Rubaga ,OL02006520,Butereri ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017609,Rugendabari ,OL02006520,Butereri ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017611,Rwinkuba ,OL02006520,Butereri ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017613,Gatoke ,OL02006525,Byibuhiro ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017615,Kamina ,OL02006525,Byibuhiro ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017617,Karambi ,OL02006525,Byibuhiro ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017619,Nyagasozi ,OL02006525,Byibuhiro ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017621,Ruboza ,OL02006525,Byibuhiro ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017623,Bunyangezi ,OL02006530,Kamina ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017625,Kajereri ,OL02006530,Kamina ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017627,Kamina ,OL02006530,Kamina ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017629,Mwendo ,OL02006530,Kamina ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017631,Nyarubuye ,OL02006530,Kamina ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017633,Rwankuba ,OL02006530,Kamina ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017635,Gasaso ,OL02006535,Kirabo ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017637,Kirabo ,OL02006535,Kirabo ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017639,Munyinya ,OL02006535,Kirabo ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017641,Ngezi ,OL02006535,Kirabo ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017643,Rusebeya ,OL02006535,Kirabo ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017645,Wimfizi ,OL02006535,Kirabo ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017647,Kabuga ,OL02006540,Mwumba ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017649,Kamonyi ,OL02006540,Mwumba ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017651,Karaba ,OL02006540,Mwumba ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017653,Mugunga ,OL02006540,Mwumba ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017655,Rutenga ,OL02006540,Mwumba ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017657,Bukinga ,OL02006545,Ruhanga ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017659,Gashirwe ,OL02006545,Ruhanga ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017661,Kabaya ,OL02006545,Ruhanga ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017663,Kabugiri ,OL02006545,Ruhanga ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017665,Rurangara ,OL02006545,Ruhanga ,OL03001250,Busengo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017667,Buhuri ,OL02006550,Kiruku ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017669,Bukamba ,OL02006550,Kiruku ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017671,Bushagashi ,OL02006550,Kiruku ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017673,Gatare ,OL02006550,Kiruku ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017675,Mucumazo ,OL02006550,Kiruku ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017677,Ntarabana ,OL02006550,Kiruku ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017679,Nyamasuka ,OL02006550,Kiruku ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017681,Rubuguma ,OL02006550,Kiruku ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017683,Akanduga ,OL02006555,Mbirima ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017685,Burengo ,OL02006555,Mbirima ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017687,Bushyama ,OL02006555,Mbirima ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017689,Matovu ,OL02006555,Mbirima ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017691,Mbogo ,OL02006555,Mbirima ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017693,Murambi ,OL02006555,Mbirima ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017695,Rwahi ,OL02006555,Mbirima ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017697,Shyunga ,OL02006555,Mbirima ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017699,Buhara ,OL02006560,Nyange ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017701,Gaseke ,OL02006560,Nyange ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017703,Karambo ,OL02006560,Nyange ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017705,Karoli ,OL02006560,Nyange ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017707,Musasa ,OL02006560,Nyange ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017709,Ntobwe ,OL02006560,Nyange ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017711,Vumandi ,OL02006560,Nyange ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017713,Baramba ,OL02006565,Nyanza ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017715,Gikamba ,OL02006565,Nyanza ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017717,Gitaba ,OL02006565,Nyanza ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017719,Kavumu ,OL02006565,Nyanza ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017721,Tumba ,OL02006565,Nyanza ,OL03001255,Coko ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017723,Buraza ,OL02006570,Muhaza ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017725,Busoga ,OL02006570,Muhaza ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017727,Karombero ,OL02006570,Muhaza ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017729,Muhaza ,OL02006570,Muhaza ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017731,Mushirarungu ,OL02006570,Muhaza ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017733,Ntaraga ,OL02006570,Muhaza ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017735,Rutaramiro ,OL02006570,Muhaza ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017737,Butaraga ,OL02006575,Muhororo ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017739,Gatoki ,OL02006575,Muhororo ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017741,Gatorero ,OL02006575,Muhororo ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017743,Kabungwe ,OL02006575,Muhororo ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017745,Karenge ,OL02006575,Muhororo ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017747,Muhororo ,OL02006575,Muhororo ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017749,Musebeya ,OL02006575,Muhororo ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017751,Tongoburo ,OL02006575,Muhororo ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017753,Bukuba ,OL02006580,Muramba ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017755,Gahama ,OL02006580,Muramba ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017757,Gatare ,OL02006580,Muramba ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017759,Musebeya ,OL02006580,Muramba ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017761,Rugaragara ,OL02006580,Muramba ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017763,Rwobe ,OL02006580,Muramba ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017765,Cyabingo ,OL02006585,Mutanda ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017767,Gishubi ,OL02006585,Mutanda ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017769,Kambare ,OL02006585,Mutanda ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017771,Kanyamukenke ,OL02006585,Mutanda ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017773,Mucaca ,OL02006585,Mutanda ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
OL01017775,Mutanda ,OL02006585,Mutanda ,OL03001260,Cyabingo ,OL04000100,Gakenke,OL05000020,Amajyaruguru
